what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418085541
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418127179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418129203
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418131411
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418131427
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418131461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418135135
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418144988
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418144988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418164015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418168186
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418168186
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418182249
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418193679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418205736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418217656
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418217752
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418217799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418297675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418299683
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418299759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418305751
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418307889
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418317871
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767418319267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418319678
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418322172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418327174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418330236
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1767418330242
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418330242
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418330274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418341272
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1767418351070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418353113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418359383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418370539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418379695
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418389483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418395916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418405816
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418405918
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418405961
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767418411197
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418411371
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1767418418652
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767418426788
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418433516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418435660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418438010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418438010
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418441384
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767418455131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418455520
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418457129
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418463915
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418467334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418467366
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418467381
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418473955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418484224
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418484288
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418484319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767418487811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418488170
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1767418496160
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418503284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418518940
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418522354
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418522370
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1767418522396
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767418522396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418535035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418546312
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418552243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418566136
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418566216
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418566264
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767418568331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418569936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767418579746
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767418585508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418589635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767418601060
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767418605984
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767418613933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418709258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418711543
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418740515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418742790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418770006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418772790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418774408
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767418826797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1767418854210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767418899742
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418901662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418902817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418903686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418904436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418905434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767418906222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419007787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419014763
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419038901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419045105
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419047958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419053956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419140744
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419143481
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1767419143591
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1767419144790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419145910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419146077
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419146227
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419155238
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1767419159865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419161352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419161532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419161676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419174632
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419183125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419195667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419204287
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419204351
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419204398
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419207397
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419207570
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767419208567
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419208883
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419210635
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419210818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1767419220250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419220534
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1767419227871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419230966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419235531
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1767419244887
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419248543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419257235
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419259909
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419262117
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419268633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419280466
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419284190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419284208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1767419284221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419292219
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419302129
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419302206
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419302270
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419307488
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419307635
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419314121
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419314252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419393212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419395361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419396090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419396936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419397784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419398566
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419399308
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419441235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419443446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419445061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419445830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419446520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1767419467670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1767419468454
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1767419469034
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419514106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419516394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419517494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1767419533029
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1767419533628
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419578863
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419581497
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1767419640204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419641846
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419643301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419644969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419646473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419647823
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419649711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419651478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1767419653216
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767419821710
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419828575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419879800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419881251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419934990
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildProject",1767419943700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419951349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419980855
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419982661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767419985508
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767419988374
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767420017590
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767420017779
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1767420024334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767420045311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1767420056146
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1767420056208
